date,open,high,low,close,adj_close,volume,source,mvrv,market_cap_usd,realized_cap_usd
2014-01-06,914.459960841613,914.459960841613,914.459960841613,914.459960841613,914.459960841613,76835643.8726741,coinmetrics-community,3.25855458,11179606610.7568,
2014-01-07,803.351796198714,803.351796198714,803.351796198714,803.351796198714,803.351796198714,78033477.489979,coinmetrics-community,2.85648041,9824823598.10845,
2014-01-08,820.690009503214,820.690009503214,820.690009503214,820.690009503214,820.690009503214,53588332.2012971,coinmetrics-community,2.89105715,10040826131.521135,
2014-01-09,831.334750487434,831.334750487434,831.334750487434,831.334750487434,831.334750487434,50168741.4328682,coinmetrics-community,2.91922133,10175362594.378292,
2014-01-10,853.298854844603,853.298854844603,853.298854844603,853.298854844603,853.298854844603,25163378.6160146,coinmetrics-community,2.98942387,10448187786.868984,
2014-01-11,889.555837119345,889.555837119345,889.555837119345,889.555837119345,889.555837119345,36419938.6817892,coinmetrics-community,3.08800818,10896805298.01208,
2014-01-12,845.191332220924,845.191332220924,845.191332220924,845.191332220924,845.191332220924,31432593.6936678,coinmetrics-community,2.92251348,10357726631.175535,
2014-01-13,822.877012197545,822.877012197545,822.877012197545,822.877012197545,822.877012197545,38582689.3652146,coinmetrics-community,2.83904175,10087743753.83846,
2014-01-14,815.293602711864,815.293602711864,815.293602711864,815.293602711864,815.293602711864,16672656.6919448,coinmetrics-community,2.80186801,9998079805.514894,
2014-01-15,841.089857364115,841.089857364115,841.089857364115,841.089857364115,841.089857364115,24060294.849279,coinmetrics-community,2.87183201,10318292540.726217,
2014-01-16,815.854800298071,815.854800298071,815.854800298071,815.854800298071,815.854800298071,15891950.0376363,coinmetrics-community,2.77584537,10012488124.529272,
2014-01-17,792.829506475745,792.829506475745,792.829506475745,792.829506475745,792.829506475745,34641225.5860399,coinmetrics-community,2.69438096,9732925495.745895,
2014-01-18,809.783528356386,809.783528356386,809.783528356386,809.783528356386,809.783528356386,13773271.058802,coinmetrics-community,2.74847429,9944578844.4719,
2014-01-19,838.428474734073,838.428474734073,838.428474734073,838.428474734073,838.428474734073,20868754.5678717,coinmetrics-community,2.83776277,10299896608.664618,
2014-01-20,828.885216592636,828.885216592636,828.885216592636,828.885216592636,828.885216592636,22440609.8418548,coinmetrics-community,2.79830469,10186700742.459932,
2014-01-21,823.817963763881,823.817963763881,823.817963763881,823.817963763881,823.817963763881,16137492.3050066,coinmetrics-community,2.77609902,10127844874.99924,
2014-01-22,818.976386323787,818.976386323787,818.976386323787,818.976386323787,818.976386323787,14978977.2483372,coinmetrics-community,2.75067841,10072254626.333914,
2014-01-23,810.922425195792,810.922425195792,810.922425195792,810.922425195792,810.922425195792,10947752.9190404,coinmetrics-community,2.72035724,9976790593.935715,
2014-01-24,781.042513950906,781.042513950906,781.042513950906,781.042513950906,781.042513950906,28930968.4668114,coinmetrics-community,2.61463948,9612868029.726164,
2014-01-25,804.403240800701,804.403240800701,804.403240800701,804.403240800701,804.403240800701,20371035.7644745,coinmetrics-community,2.68630023,9903703940.55946,
2014-01-26,814.499381373466,814.499381373466,814.499381373466,814.499381373466,814.499381373466,30859411.155521,coinmetrics-community,2.7159709,10031101355.88135,
2014-01-27,742.701374970777,742.701374970777,742.701374970777,742.701374970777,742.701374970777,42391034.7574631,coinmetrics-community,2.47713004,9150091927.132542,
2014-01-28,790.176401876096,790.176401876096,790.176401876096,790.176401876096,790.176401876096,38199354.2153151,coinmetrics-community,2.62930512,9738027140.096825,
2014-01-29,793.38442490941,793.38442490941,793.38442490941,793.38442490941,793.38442490941,15965746.1853078,coinmetrics-community,2.63373693,9780577243.029943,
2014-01-30,799.474479836353,799.474479836353,799.474479836353,799.474479836353,799.474479836353,23605994.6195941,coinmetrics-community,2.64884556,9859171086.457367,
2014-01-31,803.237598784921,803.237598784921,803.237598784921,803.237598784921,803.237598784921,13872339.0395437,coinmetrics-community,2.65797129,9909273006.112879,
2014-02-01,813.219549216833,813.219549216833,813.219549216833,813.219549216833,813.219549216833,15866999.1786629,coinmetrics-community,2.67963991,10036259444.951324,
2014-02-02,814.490870426651,814.490870426651,814.490870426651,814.490870426651,814.490870426651,8540023.69688461,coinmetrics-community,2.68024654,10055736698.102499,
2014-02-03,806.997428372531,806.997428372531,806.997428372531,806.997428372531,806.997428372531,10402698.7550262,coinmetrics-community,2.65176796,9966874027.672005,
2014-02-04,800.078231893629,800.078231893629,800.078231893629,800.078231893629,800.078231893629,14507346.9444611,coinmetrics-community,2.627458,9884858379.634346,
2014-02-05,784.473692777791,784.473692777791,784.473692777791,784.473692777791,784.473692777791,19039934.8611349,coinmetrics-community,2.49283475,9695361198.195812,
2014-02-06,763.569382232612,763.569382232612,763.569382232612,763.569382232612,763.569382232612,52244867.0368105,coinmetrics-community,2.4248508,9440477710.384096,
2014-02-07,711.571273419053,711.571273419053,711.571273419053,711.571273419053,711.571273419053,122179726.785176,coinmetrics-community,2.26379227,8800350461.683466,
2014-02-08,677.682300941379,677.682300941379,677.682300941379,677.682300941379,677.682300941379,36236450.3863979,coinmetrics-community,2.15811443,8384312394.90741,
2014-02-09,687.406054576271,687.406054576271,687.406054576271,687.406054576271,687.406054576271,35256685.5789652,coinmetrics-community,2.18797536,8506986612.713221,
2014-02-10,685.457498836938,685.457498836938,685.457498836938,685.457498836938,685.457498836938,103891813.571764,coinmetrics-community,2.1809637,8485545565.293612,
2014-02-11,671.89969169024,671.89969169024,671.89969169024,671.89969169024,671.89969169024,65579722.3429576,coinmetrics-community,2.13932234,8320462974.609264,
2014-02-12,653.765780911747,653.765780911747,653.765780911747,653.765780911747,653.765780911747,33289814.4509312,coinmetrics-community,2.08400611,8098811133.284318,
2014-02-13,612.918414962011,612.918414962011,612.918414962011,612.918414962011,612.918414962011,46573943.6735931,coinmetrics-community,1.95543342,7595523910.103821,
2014-02-14,668.788602659264,668.788602659264,668.788602659264,668.788602659264,668.788602659264,108390786.974902,coinmetrics-community,2.12998114,8291082519.487446,
2014-02-15,654.377060198714,654.377060198714,654.377060198714,654.377060198714,654.377060198714,42970106.2999207,coinmetrics-community,2.08368328,8115479465.425321,
2014-02-16,623.250321948568,623.250321948568,623.250321948568,623.250321948568,623.250321948568,59755775.1503324,coinmetrics-community,1.98508729,7732488989.658061,
2014-02-17,631.334596306254,631.334596306254,631.334596306254,631.334596306254,631.334596306254,45024680.7852141,coinmetrics-community,2.01155832,7835234697.490662,
2014-02-18,627.271761415484,627.271761415484,627.271761415484,627.271761415484,627.271761415484,33547582.4624918,coinmetrics-community,1.99849686,7787368652.688505,
2014-02-19,623.54013694623,623.54013694623,623.54013694623,623.54013694623,623.54013694623,21447775.9971715,coinmetrics-community,1.9894402,7744159486.450519,
2014-02-20,563.768561098773,563.768561098773,563.768561098773,563.768561098773,563.768561098773,57866325.5766466,coinmetrics-community,1.80129677,7004311226.101359,
2014-02-21,580.324315973115,580.324315973115,580.324315973115,580.324315973115,580.324315973115,46183611.5058705,coinmetrics-community,1.85383269,7212206643.667632,
2014-02-22,607.12463333723,607.12463333723,607.12463333723,607.12463333723,607.12463333723,35139619.413371,coinmetrics-community,1.93944631,7548010095.161956,
2014-02-23,610.082323746347,610.082323746347,610.082323746347,610.082323746347,610.082323746347,37487135.6823186,coinmetrics-community,1.94857991,7587343600.977682,
2014-02-24,542.266650753945,542.266650753945,542.266650753945,542.266650753945,542.266650753945,72647008.9841452,coinmetrics-community,1.7420652,6746537217.627368,
2014-02-25,533.707644436002,533.707644436002,533.707644436002,533.707644436002,533.707644436002,107719098.589747,coinmetrics-community,1.72827883,6642199671.020907,
2014-02-26,587.57858829924,587.57858829924,587.57858829924,587.57858829924,587.57858829924,51472944.1380065,coinmetrics-community,1.89989181,7315347427.473482,
2014-02-27,585.393925650058,585.393925650058,585.393925650058,585.393925650058,585.393925650058,17798301.5209627,coinmetrics-community,1.89448535,7290899751.2384815,
2014-02-28,551.29477030976,551.29477030976,551.29477030976,551.29477030976,551.29477030976,22476338.3966084,coinmetrics-community,1.78120748,6868699958.074753,
2014-03-01,567.534235441262,567.534235441262,567.534235441262,567.534235441262,567.534235441262,13168250.6790401,coinmetrics-community,1.83532329,7073074065.534708,
2014-03-02,558.527707156633,558.527707156633,558.527707156633,558.527707156633,558.527707156633,5690358.21951552,coinmetrics-community,1.80787101,6962782218.561885,
2014-03-03,676.505732781999,676.505732781999,676.505732781999,676.505732781999,676.505732781999,75627275.7852946,coinmetrics-community,2.18083347,8436036495.988573,
2014-03-04,674.51139943308,674.51139943308,674.51139943308,674.51139943308,674.51139943308,38065481.8624346,coinmetrics-community,2.17294282,8413679684.586359,
2014-03-05,670.338851099514,670.338851099514,670.338851099514,670.338851099514,670.338851099514,14921525.1827659,coinmetrics-community,2.15549405,8364246723.915033,
2014-03-06,667.712834003507,667.712834003507,667.712834003507,667.712834003507,667.712834003507,12376195.5642505,coinmetrics-community,2.14266138,8334368086.505349,
2014-03-07,631.770295213326,631.770295213326,631.770295213326,631.770295213326,631.770295213326,25710143.7265659,coinmetrics-community,1.96402906,7888356429.445994,
2014-03-08,621.524114496201,621.524114496201,621.524114496201,621.524114496201,621.524114496201,13267149.3233622,coinmetrics-community,1.93041869,7763031842.093222,
2014-03-09,640.578889322034,640.578889322034,640.578889322034,640.578889322034,640.578889322034,11682254.4963,coinmetrics-community,1.95221351,8003898568.525569,
2014-03-10,628.151241165985,628.151241165985,628.151241165985,628.151241165985,628.151241165985,16173243.0634575,coinmetrics-community,1.9107893,7850957580.555817,
2014-03-11,633.73383823495,633.73383823495,633.73383823495,633.73383823495,633.73383823495,8585385.83453111,coinmetrics-community,1.92512349,7923393434.731565,
2014-03-12,634.646823717125,634.646823717125,634.646823717125,634.646823717125,634.646823717125,13663622.301166,coinmetrics-community,1.92370225,7937695874.874137,
2014-03-13,643.432100859147,643.432100859147,643.432100859147,643.432100859147,643.432100859147,6972241.71272404,coinmetrics-community,1.94782915,8050181562.351056,
2014-03-14,628.308590005845,628.308590005845,628.308590005845,628.308590005845,628.308590005845,9617092.44687852,coinmetrics-community,1.90343662,7863055683.338158,
2014-03-15,636.218650061368,636.218650061368,636.218650061368,636.218650061368,636.218650061368,2915633.34905717,coinmetrics-community,1.92641386,7964671637.61267,
2014-03-16,634.168900970894,634.168900970894,634.168900970894,634.168900970894,634.168900970894,3585019.40924926,coinmetrics-community,1.91927821,7941722382.914161,
2014-03-17,622.760208649912,622.760208649912,622.760208649912,622.760208649912,622.760208649912,8702117.17505827,coinmetrics-community,1.88442201,7801357484.821924,
2014-03-18,614.309513717125,614.309513717125,614.309513717125,614.309513717125,614.309513717125,15041990.8658466,coinmetrics-community,1.85742156,7697737311.570462,
2014-03-19,610.511203474576,610.511203474576,610.511203474576,610.511203474576,610.511203474576,7538781.57563204,coinmetrics-community,1.84533875,7652583814.03622,
2014-03-20,586.607595710111,586.607595710111,586.607595710111,586.607595710111,586.607595710111,12289369.3489811,coinmetrics-community,1.77477734,7355554646.774345,
2014-03-21,569.694517995324,569.694517995324,569.694517995324,569.694517995324,569.694517995324,25282531.5625059,coinmetrics-community,1.71786219,7146128280.472166,
2014-03-22,564.700026703682,564.700026703682,564.700026703682,564.700026703682,564.700026703682,12046636.3992267,coinmetrics-community,1.7024792,7085878406.695821,
2014-03-23,558.958861691408,558.958861691408,558.958861691408,558.958861691408,558.958861691408,6465605.71313201,coinmetrics-community,1.68536505,7016828469.400794,
2014-03-24,585.023250518995,585.023250518995,585.023250518995,585.023250518995,585.023250518995,13954999.3612531,coinmetrics-community,1.76264446,7346774511.36296,
2014-03-25,583.771189094097,583.771189094097,583.771189094097,583.771189094097,583.771189094097,8228569.46571808,coinmetrics-community,1.75724218,7333342313.479179,
2014-03-26,579.243850400994,579.243850400994,579.243850400994,579.243850400994,579.243850400994,11322230.7724058,coinmetrics-community,1.74314104,7278772312.146112,
2014-03-27,483.164012612507,483.164012612507,483.164012612507,483.164012612507,483.164012612507,49462003.9342579,coinmetrics-community,1.4579435,6073523735.479516,
2014-03-28,498.661328949153,498.661328949153,498.661328949153,498.661328949153,498.661328949153,36890312.3585037,coinmetrics-community,1.50668923,6270499057.068129,
2014-03-29,489.517023547633,489.517023547633,489.517023547633,489.517023547633,489.517023547633,6445949.85283238,coinmetrics-community,1.47991892,6157654118.851704,
2014-03-30,458.966328275862,458.966328275862,458.966328275862,458.966328275862,458.966328275862,27754449.6259734,coinmetrics-community,1.38999605,5774962089.454827,
2014-03-31,455.355354056108,455.355354056108,455.355354056108,455.355354056108,455.355354056108,20844995.4808232,coinmetrics-community,1.38223661,5731575961.734351,
2014-04-01,479.008465867913,479.008465867913,479.008465867913,479.008465867913,479.008465867913,21888236.2924135,coinmetrics-community,1.45469684,6031346382.543664,
2014-04-02,439.011492524839,439.011492524839,439.011492524839,439.011492524839,439.011492524839,30356800.6033515,coinmetrics-community,1.33564877,5529894031.990361,
2014-04-03,449.441151519579,449.441151519579,449.441151519579,449.441151519579,449.441151519579,23685218.8063574,coinmetrics-community,1.36778873,5663560667.076926,
2014-04-04,449.719869736996,449.719869736996,449.719869736996,449.719869736996,449.719869736996,12262802.7337143,coinmetrics-community,1.36964635,5669265274.405954,
2014-04-05,461.675331482174,461.675331482174,461.675331482174,461.675331482174,461.675331482174,5373647.44432756,coinmetrics-community,1.41084013,5821952055.152502,
2014-04-06,458.633480544535,458.633480544535,458.633480544535,458.633480544535,458.633480544535,4105020.5851007,coinmetrics-community,1.40141439,5785324166.341841,
2014-04-07,448.655275066394,448.655275066394,448.655275066394,448.655275066394,448.655275066394,6657746.34623137,coinmetrics-community,1.37167544,5661150113.948946,
2014-04-08,452.803098796026,452.803098796026,452.803098796026,452.803098796026,452.803098796026,5458398.04510259,coinmetrics-community,1.38533994,5715004409.203112,
2014-04-09,442.837984932203,442.837984932203,442.837984932203,442.837984932203,442.837984932203,6119143.94218404,coinmetrics-community,1.35469234,5591013245.689483,
2014-04-10,366.911866063413,366.911866063413,366.911866063413,366.911866063413,366.911866063413,39633278.9627326,coinmetrics-community,1.1286601,4633836284.859533,
2014-04-11,421.943528071303,421.943528071303,421.943528071303,421.943528071303,421.943528071303,33479914.1777781,coinmetrics-community,1.30082437,5330629803.531851,
2014-04-12,424.274212647575,424.274212647575,424.274212647575,424.274212647575,424.274212647575,9807872.90014896,coinmetrics-community,1.30827456,5361782245.308981,
2014-04-13,416.362321654004,416.362321654004,416.362321654004,416.362321654004,416.362321654004,9396735.11181694,coinmetrics-community,1.28401659,5263741901.896724,
2014-04-14,461.108246586649,461.108246586649,461.108246586649,461.108246586649,461.108246586649,30332372.8839838,coinmetrics-community,1.42132931,5831654343.278687,
2014-04-15,521.615299606078,521.615299606078,521.615299606078,521.615299606078,521.615299606078,30653618.927584,coinmetrics-community,1.60547388,6599262800.161744,
2014-04-16,531.481846731999,531.481846731999,531.481846731999,531.481846731999,531.481846731999,33808705.9215622,coinmetrics-community,1.62848084,6726202947.409041,
2014-04-17,499.837551544721,499.837551544721,499.837551544721,499.837551544721,499.837551544721,20804099.8127852,coinmetrics-community,1.53010414,6327838333.00547,
2014-04-18,483.020013533606,483.020013533606,483.020013533606,483.020013533606,483.020013533606,11071740.0983164,coinmetrics-community,1.48000554,6116863917.00978,
2014-04-19,504.365595178488,504.365595178488,504.365595178488,504.365595178488,504.365595178488,10497153.0267511,coinmetrics-community,1.54481447,6389184729.202242,
2014-04-20,501.55718444916,501.55718444916,501.55718444916,501.55718444916,501.55718444916,6047499.43433402,coinmetrics-community,1.53703688,6355840372.112891,
2014-04-21,498.084530300994,498.084530300994,498.084530300994,498.084530300994,498.084530300994,9094724.22106511,coinmetrics-community,1.52622244,6313963464.213945,
2014-04-22,489.503510029223,489.503510029223,489.503510029223,489.503510029223,489.503510029223,6683976.74457911,coinmetrics-community,1.50076937,6207070836.842335,
2014-04-23,490.63296754332,490.63296754332,490.63296754332,490.63296754332,490.63296754332,5706518.22437299,coinmetrics-community,1.5016104,6223416602.893509,
2014-04-24,503.291801028638,503.291801028638,503.291801028638,503.291801028638,503.291801028638,7291479.09601813,coinmetrics-community,1.53947611,6385887057.102331,
2014-04-25,466.426171344243,466.426171344243,466.426171344243,466.426171344243,466.426171344243,31225809.5661809,coinmetrics-community,1.42807837,5920249346.641045,
2014-04-26,459.22670981882,459.22670981882,459.22670981882,459.22670981882,459.22670981882,8530526.79092632,coinmetrics-community,1.4063299,5830739443.721431,
2014-04-27,438.709363717287,438.709363717287,438.709363717287,438.709363717287,438.709363717287,8435459.31766599,coinmetrics-community,1.34395279,5572174763.277723,
2014-04-28,441.547805468089,441.547805468089,441.547805468089,441.547805468089,441.547805468089,15653115.9246268,coinmetrics-community,1.35421878,5609904516.174706,
2014-04-29,447.709930772047,447.709930772047,447.709930772047,447.709930772047,447.709930772047,10625370.985867,coinmetrics-community,1.37364362,5690108831.428477,
2014-04-30,448.875715514009,448.875715514009,448.875715514009,448.875715514009,448.875715514009,8821638.42936961,coinmetrics-community,1.37742743,5706462614.309295,
2014-05-01,460.194698255991,460.194698255991,460.194698255991,460.194698255991,460.194698255991,7532805.23330324,coinmetrics-community,1.41200262,5852383319.24592,
2014-05-02,452.239779761701,452.239779761701,452.239779761701,452.239779761701,452.239779761701,6235248.04264071,coinmetrics-community,1.38757157,5753039376.083323,
2014-05-03,438.978588005844,438.978588005844,438.978588005844,438.978588005844,438.978588005844,7311108.16102601,coinmetrics-community,1.34737725,5585899281.339316,
2014-05-04,436.675398644705,436.675398644705,436.675398644705,436.675398644705,436.675398644705,4588784.03953523,coinmetrics-community,1.34079342,5558240188.076007,
2014-05-05,432.338179035394,432.338179035394,432.338179035394,432.338179035394,432.338179035394,6596299.25058383,coinmetrics-community,1.32836701,5504384772.499356,
2014-05-06,430.128205394506,430.128205394506,430.128205394506,430.128205394506,430.128205394506,7231016.3340584,coinmetrics-community,1.32260352,5478334250.699367,
2014-05-07,442.18287609585,442.18287609585,442.18287609585,442.18287609585,442.18287609585,11797434.590087,coinmetrics-community,1.36002582,5633626419.338814,
2014-05-08,440.402762711864,440.402762711864,440.402762711864,440.402762711864,440.402762711864,5114434.65791721,coinmetrics-community,1.35471389,5612785584.474883,
2014-05-09,452.697999723553,452.697999723553,452.697999723553,452.697999723553,452.697999723553,6073735.71292387,coinmetrics-community,1.39224562,5771408225.232617,
2014-05-10,456.75584628872,456.75584628872,456.75584628872,456.75584628872,456.75584628872,4192074.00140054,coinmetrics-community,1.4045981,5825185347.699633,
2014-05-11,439.114476037405,439.114476037405,439.114476037405,439.114476037405,439.114476037405,9383812.48566082,coinmetrics-community,1.3505933,5601866711.420653,
2014-05-12,441.280955581531,441.280955581531,441.280955581531,441.280955581531,441.280955581531,4156294.43879082,coinmetrics-community,1.3576711,5631314154.06441,
2014-05-13,439.005774985389,439.005774985389,439.005774985389,439.005774985389,439.005774985389,4249689.97230508,coinmetrics-community,1.35114784,5604057888.535578,
2014-05-14,444.848205727645,444.848205727645,444.848205727645,444.848205727645,444.848205727645,5021077.27015478,coinmetrics-community,1.36967388,5680306682.9458,
2014-05-15,446.96155873758,446.96155873758,446.96155873758,446.96155873758,446.96155873758,4163606.39243269,coinmetrics-community,1.37634402,5709203037.712363,
2014-05-16,448.74215371128,448.74215371128,448.74215371128,448.74215371128,448.74215371128,3308416.59342849,coinmetrics-community,1.38233452,5733977785.103604,
2014-05-17,449.2222893045,449.2222893045,449.2222893045,449.2222893045,449.2222893045,1997948.24510571,coinmetrics-community,1.38379554,5742055791.200181,
2014-05-18,446.962641437756,446.962641437756,446.962641437756,446.962641437756,446.962641437756,2064774.82595382,coinmetrics-community,1.37668474,5715094426.171577,
2014-05-19,447.404856808884,447.404856808884,447.404856808884,447.404856808884,447.404856808884,3658576.43520047,coinmetrics-community,1.37835145,5722627919.563457,
2014-05-20,490.335648158971,490.335648158971,490.335648158971,490.335648158971,490.335648158971,26934114.939174,coinmetrics-community,1.50867507,6273913162.718683,
2014-05-21,493.933491817651,493.933491817651,493.933491817651,493.933491817651,493.933491817651,8693314.65805535,coinmetrics-community,1.51856262,6322109034.304462,
2014-05-22,526.81428842782,526.81428842782,526.81428842782,526.81428842782,526.81428842782,20415911.9948754,coinmetrics-community,1.61686251,6745232578.297365,
2014-05-23,523.699320280538,523.699320280538,523.699320280538,523.699320280538,523.699320280538,22493047.4741902,coinmetrics-community,1.60608676,6707509362.755702,
2014-05-24,527.691243132671,527.691243132671,527.691243132671,527.691243132671,527.691243132671,6568832.07477216,coinmetrics-community,1.61622687,6760669281.582314,
2014-05-25,573.312458796026,573.312458796026,573.312458796026,573.312458796026,573.312458796026,32521965.5199909,coinmetrics-community,1.7510962,7347466289.319051,
2014-05-26,584.847974868498,584.847974868498,584.847974868498,584.847974868498,584.847974868498,18588221.070989,coinmetrics-community,1.78420425,7497613476.323515,
2014-05-27,573.928269245471,573.928269245471,573.928269245471,573.928269245471,573.928269245471,24382081.7062788,coinmetrics-community,1.7360648,7359576774.764472,
2014-05-28,579.189318819404,579.189318819404,579.189318819404,579.189318819404,579.189318819404,11211076.1082015,coinmetrics-community,1.74983943,7429487155.296797,
2014-05-29,570.349310929281,570.349310929281,570.349310929281,570.349310929281,570.349310929281,10216598.7990987,coinmetrics-community,1.72220405,7318103409.655447,
2014-05-30,620.846360607832,620.846360607832,620.846360607832,620.846360607832,620.846360607832,30078842.8815338,coinmetrics-community,1.86223265,7968618784.834808,
2014-05-31,627.892420689655,627.892420689655,627.892420689655,627.892420689655,627.892420689655,11667261.2045903,coinmetrics-community,1.87963895,8061363103.304023,
2014-06-01,630.074953535944,630.074953535944,630.074953535944,630.074953535944,630.074953535944,40782335.9285116,coinmetrics-community,1.88300736,8092140707.087941,
2014-06-02,663.505723845704,663.505723845704,663.505723845704,663.505723845704,663.505723845704,29254845.4663257,coinmetrics-community,1.97543263,8524698178.615511,
2014-06-03,672.387897136178,672.387897136178,672.387897136178,672.387897136178,672.387897136178,24841564.7430661,coinmetrics-community,1.99693718,8641808154.46159,
2014-06-04,643.887368790181,643.887368790181,643.887368790181,643.887368790181,643.887368790181,31515499.6866877,coinmetrics-community,1.90998921,8278421132.739146,
2014-06-05,661.503558153127,661.503558153127,661.503558153127,661.503558153127,661.503558153127,15362968.8064543,coinmetrics-community,1.95863649,8507425132.246882,
2014-06-06,650.133315897136,650.133315897136,650.133315897136,650.133315897136,650.133315897136,9231172.46023025,coinmetrics-community,1.92408683,8363454618.504367,
2014-06-07,656.800271770894,656.800271770894,656.800271770894,656.800271770894,656.800271770894,8901670.73469584,coinmetrics-community,1.94195206,8451764871.919811,
2014-06-08,657.819974868498,657.819974868498,657.819974868498,657.819974868498,657.819974868498,4617003.25443938,coinmetrics-community,1.94276934,8467123090.854523,
2014-06-09,648.336322326125,648.336322326125,648.336322326125,648.336322326125,648.336322326125,10196812.9672001,coinmetrics-community,1.91093556,8347582865.630778,
2014-06-10,650.936609585038,650.936609585038,650.936609585038,650.936609585038,650.936609585038,9958250.26653681,coinmetrics-community,1.91468487,8383780238.002946,
2014-06-11,631.489022209235,631.489022209235,631.489022209235,631.489022209235,631.489022209235,15734183.8912165,coinmetrics-community,1.8557786,8135608711.298166,
2014-06-12,591.975077147867,591.975077147867,591.975077147867,591.975077147867,591.975077147867,35696705.3155942,coinmetrics-community,1.71579412,7629087562.663397,
2014-06-13,597.044999707773,597.044999707773,597.044999707773,597.044999707773,597.044999707773,23058125.2856352,coinmetrics-community,1.72900225,7696859223.0173645,
2014-06-14,575.559461718293,575.559461718293,575.559461718293,575.559461718293,575.559461718293,26679759.5983281,coinmetrics-community,1.6672379,7422437719.846515,
2014-06-15,589.724646405611,589.724646405611,589.724646405611,589.724646405611,589.724646405611,15128591.5812632,coinmetrics-community,1.70763012,7607913697.277698,
2014-06-16,590.567482174167,590.567482174167,590.567482174167,590.567482174167,590.567482174167,17354059.77343,coinmetrics-community,1.70895309,7621562611.521574,
2014-06-17,609.080002922268,609.080002922268,609.080002922268,609.080002922268,609.080002922268,11002056.3947135,coinmetrics-community,1.76144005,7863277527.037326,
2014-06-18,607.629796025716,607.629796025716,607.629796025716,607.629796025716,607.629796025716,9470812.99929523,coinmetrics-community,1.75639628,7846955363.483022,
2014-06-19,595.751476914085,595.751476914085,595.751476914085,595.751476914085,595.751476914085,7363771.0390455,coinmetrics-community,1.72175665,7696045540.252879,
2014-06-20,591.531522793688,591.531522793688,591.531522793688,591.531522793688,591.531522793688,11074640.5398415,coinmetrics-community,1.70893923,7644281888.102515,
2014-06-21,592.764349503215,592.764349503215,592.764349503215,592.764349503215,592.764349503215,5728367.29857942,coinmetrics-community,1.71186032,7662969895.204458,
2014-06-22,599.634633547633,599.634633547633,599.634633547633,599.634633547633,599.634633547633,6538850.75081918,coinmetrics-community,1.73072722,7754483949.454893,
2014-06-23,589.552299824664,589.552299824664,589.552299824664,589.552299824664,589.552299824664,7839011.59843742,coinmetrics-community,1.70033791,7626693090.721797,
2014-06-24,579.973718585622,579.973718585622,579.973718585622,579.973718585622,579.973718585622,8643369.67312496,coinmetrics-community,1.67166269,7505506467.194577,
2014-06-25,562.236779953244,562.236779953244,562.236779953244,562.236779953244,562.236779953244,11929757.8589153,coinmetrics-community,1.62093285,7278599165.190248,
2014-06-26,580.749230274693,580.749230274693,580.749230274693,580.749230274693,580.749230274693,7458936.93618256,coinmetrics-community,1.67219737,7520740158.49939,
2014-06-27,600.638305376973,600.638305376973,600.638305376973,600.638305376973,600.638305376973,11767441.588746,coinmetrics-community,1.72780213,7781263113.330781,
2014-06-28,594.390304208065,594.390304208065,594.390304208065,594.390304208065,594.390304208065,6346602.08810701,coinmetrics-community,1.70918053,7703024797.867049,
2014-06-29,600.840518410286,600.840518410286,600.840518410286,600.840518410286,600.840518410286,3427242.52419679,coinmetrics-community,1.72411286,7788974904.506179,
2014-06-30,638.94611396844,638.94611396844,638.94611396844,638.94611396844,638.94611396844,26721606.3945755,coinmetrics-community,1.82938369,8285063972.982666,
2014-07-01,642.95659672706,642.95659672706,642.95659672706,642.95659672706,642.95659672706,21693148.8692157,coinmetrics-community,1.83761917,8339204790.290084,
2014-07-02,651.298347749854,651.298347749854,651.298347749854,651.298347749854,651.298347749854,10621164.0330824,coinmetrics-community,1.85565119,8449628746.898273,
2014-07-03,646.413389130333,646.413389130333,646.413389130333,646.413389130333,646.413389130333,8552524.86227931,coinmetrics-community,1.83854971,8388499950.529136,
2014-07-04,630.635502922268,630.635502922268,630.635502922268,630.635502922268,630.635502922268,11452709.1560854,coinmetrics-community,1.79270708,8186367619.644586,
2014-07-05,630.468341905318,630.468341905318,630.468341905318,630.468341905318,630.468341905318,4193749.43243687,coinmetrics-community,1.79121232,8186593458.815446,
2014-07-06,634.67267445938,634.67267445938,634.67267445938,634.67267445938,634.67267445938,5178776.15745841,coinmetrics-community,1.80217443,8243439551.879233,
2014-07-07,622.854978959673,622.854978959673,622.854978959673,622.854978959673,622.854978959673,9965049.16493813,coinmetrics-community,1.76756914,8092281240.717174,
2014-07-08,624.894331092928,624.894331092928,624.894331092928,624.894331092928,624.894331092928,4338531.01778656,coinmetrics-community,1.77273738,8121120346.389214,
2014-07-09,621.939091759205,621.939091759205,621.939091759205,621.939091759205,621.939091759205,5081222.48626459,coinmetrics-community,1.76136723,8085295133.413473,
2014-07-10,616.522849795441,616.522849795441,616.522849795441,616.522849795441,616.522849795441,9568487.36155628,coinmetrics-community,1.74495565,8017179778.299044,
2014-07-11,634.494378141438,634.494378141438,634.494378141438,634.494378141438,634.494378141438,8119244.25380085,coinmetrics-community,1.79446067,8253353630.980082,
2014-07-12,636.923957934541,636.923957934541,636.923957934541,636.923957934541,636.923957934541,5886418.80258349,coinmetrics-community,1.80030291,8287456960.000429,
